CVE_ID,Published,CVSS,Severity,Vendor,Product,Description,VulnStatus,PubDate,DaysOld,KnownExploited,RiskScore,RiskTier
CVE-2026-45154,2026-06-01 17:17:09.013000+00:00,2.6,LOW,Unknown,Unknown,"Nextcloud is an open source content collaboration platform. From version 2.6.0 to before version 4.3.0, when a previous collective pages was deleted and the collective was shared view-only, guests with access to the collective were able to access the deleted pages directly from the trashbin. This issue has been patched in version 4.3.0.",Deferred,2026-06-01,12.223153079988425,False,19.27,Low
CVE-2026-9396,2026-05-24 21:16:32.603000+00:00,3.7,LOW,Unknown,Unknown,"A security flaw has been discovered in Besen BS20 EV Charging Station up to 20260426. Affected by this vulnerability is an unknown functionality of the component Firmware Version Check. The manipulation results in improper restriction of rendered ui layers. The attack can be executed remotely. A high complexity level is associated with this attack. The exploitation appears to be difficult. The original disclosure mentions, that ""[t]hese vulnerabilities have been reported to Besen and we have received their acknowlegement that they are reviewing this as of April 2026.""",Deferred,2026-05-24,20.056907825358795,False,19.17,Low
CVE-2026-9959,2026-05-28 23:16:54.100000+00:00,3.1,LOW,Google,Chrome,Race in WebRTC in Google Chrome on Windows prior to 148.0.7778.216 allowed a remote attacker to leak cross-origin data via a crafted HTML page. (Chromium security severity: High),Analyzed,2026-05-28,15.973325684155093,False,19.09,Low
CVE-2026-9991,2026-05-28 23:16:57.340000+00:00,3.1,LOW,Google,Chrome,Inappropriate implementation in Media in Google Chrome on Windows prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to leak cross-origin data via a crafted HTML page. (Chromium security severity: High),Analyzed,2026-05-28,15.973288184155093,False,19.09,Low
CVE-2026-9920,2026-05-28 23:16:50.090000+00:00,3.1,LOW,Google,Chrome,Uninitialized Use in GPU in Google Chrome on Android prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to leak cross-origin data via a crafted HTML page. (Chromium security severity: High),Analyzed,2026-05-28,15.973372096192131,False,19.09,Low
CVE-2026-9950,2026-05-28 23:16:53.150000+00:00,3.1,LOW,Google,Chrome,Insufficient validation of untrusted input in iOS in Google Chrome on iOS prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to bypass same origin policy via a crafted HTML page. (Chromium security severity: High),Analyzed,2026-05-28,15.973336679525463,False,19.09,Low
CVE-2026-9944,2026-05-28 23:16:52.540000+00:00,3.1,LOW,Google,Chrome,Uninitialized Use in ANGLE in Google Chrome prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to leak cross-origin data via a crafted HTML page. (Chromium security severity: High),Analyzed,2026-05-28,15.973343739710646,False,19.09,Low
CVE-2026-10011,2026-05-28 23:16:42.940000+00:00,3.1,LOW,Google,Chrome,Inappropriate implementation in Skia in Google Chrome prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to leak cross-origin data via a crafted HTML page. (Chromium security severity: High),Analyzed,2026-05-28,15.973454850821758,False,19.09,Low
CVE-2026-9373,2026-05-24 11:16:34.167000+00:00,3.7,LOW,Unknown,Unknown,A vulnerability has been found in JeecgBoot 3.9.1. This issue affects some unknown processing of the file /openapi/call/ of the component OpenAPI Endpoint. Such manipulation leads to improper authentication. The attack can be executed remotely. A high complexity level is associated with this attack. The exploitability is assessed as difficult. The vendor was contacted early about this disclosure but did not respond in any way.,Deferred,2026-05-24,20.473556390173613,False,18.88,Low
CVE-2026-9485,2026-05-25 20:16:37.827000+00:00,3.5,LOW,Unknown,Unknown,A vulnerability was identified in SourceCodester Student Grades Management System 1.0. Affected by this issue is some unknown functionality of the file students.php. The manipulation of the argument Remarks leads to cross site scripting. Remote exploitation of the attack is possible. The exploit is publicly available and might be used.,Deferred,2026-05-25,19.0985140290625,False,18.86,Low
CVE-2026-9370,2026-05-24 10:16:15.537000+00:00,3.7,LOW,Unknown,Unknown,A weakness has been identified in ulisesbocchio jasypt-spring-boot up to 3.0.5/4.0.4. Affected by this vulnerability is the function getSecretKeySaltGenerator of the file jasypt-spring-boot/src/main/java/com/ulisesbocchio/jasyptspringboot/encryptor/SimpleGCMConfig.java of the component Password Hash Handler. Executing a manipulation can lead to use of a one-way hash with a predictable salt. The attack can be launched remotely. The attack requires a high level of complexity. The exploitation appears to be difficult. The exploit has been made available to the public and could be used for attacks. The project was informed of the problem early through an issue report but has not responded yet.,Deferred,2026-05-24,20.515438681840276,False,18.85,Low
CVE-2026-9471,2026-05-25 17:16:46.800000+00:00,3.5,LOW,Unknown,Unknown,"A vulnerability was detected in yashpokharna2555 StudentManagementSystem cb2f558ddf8d19396de0f92abf2d224d46a0a203. This impacts an unknown function of the file /student.php. Performing a manipulation of the argument FIRST_NAME results in cross site scripting. The attack can be initiated remotely. The exploit is now public and may be used. Continious delivery with rolling releases is used by this product. Therefore, no version details of affected nor updated releases are available. The project was informed of the problem early through an issue report but has not responded yet.",Deferred,2026-05-25,19.223410174895836,False,18.77,Low
CVE-2026-9572,2026-05-26 19:16:34.890000+00:00,3.3,LOW,Gpac,Gpac,A security vulnerability has been detected in GPAC up to 2.4.0. Affected by this issue is the function Media_GetSample of the file src/isomedia/media.c of the component MP4Box. Such manipulation of the argument cat leads to memory leak. The attack can only be performed from a local environment. The exploit has been disclosed publicly and may be used. The name of the patch is e79c5cbe8b3fed27f4854ec229457d30c96206f1. It is best practice to apply a patch to resolve this issue.,Analyzed,2026-05-26,18.140214688784724,False,18.54,Low
CVE-2026-10529,2026-06-02 02:16:14.997000+00:00,2.4,LOW,Unknown,Unknown,"A weakness has been identified in westboy CicadasCMS up to 2431154dac8d0735e04f1fd2a3c3556668fc8dab. Impacted is an unknown function of the file src/main/java/com/zhiliao/module/web/system/ScheduleJobController.java of the component Task Scheduling Management Module. Executing a manipulation can lead to cross site scripting. The attack can be executed remotely. The exploit has been made available to the public and could be used for attacks. This product implements a rolling release for ongoing delivery, which means version information for affected or updated releases is unavailable. The project was informed of the problem early through an issue report but has not responded yet.",Deferred,2026-06-02,11.84877826517361,False,18.54,Low
CVE-2026-9567,2026-05-26 18:16:58.883000+00:00,3.3,LOW,Unknown,Unknown,A security flaw has been discovered in GPAC up to 2.4.0. Affected is the function MergeFragment of the file src/isomedia/isom_intern.c of the component MP4Box. The manipulation results in null pointer dereference. The attack needs to be approached locally. The exploit has been released to the public and may be used for attacks. The patch is identified as 525bf1af642c30af04e4df5345e6d798c0a4d8a1. It is advisable to implement a patch to correct this issue.,Deferred,2026-05-26,18.18160365869213,False,18.51,Low
CVE-2026-10514,2026-06-02 00:16:36.793000+00:00,2.4,LOW,Unknown,Unknown,A vulnerability has been found in 1Panel-dev CordysCRM up to 1.6.2. This affects an unknown function of the file backend/framework/src/main/java/cn/cordys/config/RequestParamTrimConfig.java. The manipulation leads to cross site scripting. Remote exploitation of the attack is possible. The exploit has been disclosed to the public and may be used. Upgrading to version 1.7.0 mitigates this issue. The identifier of the patch is c87682afa8df79853299f75489c9d333f7bc5fce. It is suggested to upgrade the affected component.,Deferred,2026-06-02,11.931859329988425,False,18.48,Low
CVE-2026-9414,2026-05-25 02:16:57.310000+00:00,3.5,LOW,Unknown,Unknown,A security flaw has been discovered in SourceCodester Indian Invoicing System up to 0.x/1.0. The impacted element is an unknown function of the file /Invoicing/add_order.php of the component Invoice Template Render Database-Backed. The manipulation of the argument customer_name results in cross site scripting. The attack may be launched remotely. The exploit has been released to the public and may be used for attacks.,Deferred,2026-05-25,19.848288531377317,False,18.32,Low
CVE-2026-49009,2026-05-27 20:16:41.930000+00:00,3.1,LOW,Unknown,Unknown,"Northern.tech Mender Server v4.1.0, v4.0.1 and below, and fixed in v4.1.1 and v4.0.2 allows Directory Traversal.",Deferred,2026-05-27,17.098466540636576,False,18.29,Low
CVE-2026-48832,2026-05-24 23:16:57.747000+00:00,3.5,LOW,Unknown,Unknown,action/cookie.php in ecrire in SPIP before 4.4.15 is prone to an open redirect vulnerability.,Deferred,2026-05-24,19.973283473506942,False,18.23,Low
CVE-2026-9395,2026-05-24 20:16:44.020000+00:00,3.5,LOW,Unknown,Unknown,"A vulnerability was identified in Besen BS20 EV Charging Station up to 20260426. Affected is an unknown function of the component BLE/UDP. The manipulation leads to insufficiently protected credentials. The attack needs to be initiated within the local network. The original disclosure mentions, that ""[t]hese vulnerabilities have been reported to Besen and we have received their acknowlegement that they are reviewing this as of April 2026.""",Deferred,2026-05-24,20.09844235082176,False,18.14,Low
CVE-2026-9530,2026-05-26 05:16:19.197000+00:00,3.3,LOW,Unknown,Unknown,A weakness has been identified in GNU LibreDWG up to 0.14. The impacted element is the function read_2004_compressed_section of the file src/decode.c of the component Dwgbmp Utility. Executing a manipulation can lead to out-of-bounds read. The attack requires local access. The exploit has been made available to the public and could be used for attacks. This patch is called 8f03865f37f5d4ffd616fef802acc980be54d300. It is advisable to implement a patch to correct this issue.,Deferred,2026-05-26,18.7237296540625,False,18.13,Low
CVE-2026-9529,2026-05-26 05:16:19.030000+00:00,3.3,LOW,Unknown,Unknown,A security flaw has been discovered in GNU LibreDWG up to 0.14. The affected element is the function match_BLOCK_HEADER of the file dwggrep.c of the component Dwggrep Utility. Performing a manipulation results in null pointer dereference. The attack requires a local approach. The exploit has been released to the public and may be used for attacks.,Deferred,2026-05-26,18.723731586932868,False,18.13,Low
CVE-2026-9504,2026-05-25 22:16:34.153000+00:00,3.3,LOW,Unknown,Unknown,A weakness has been identified in GNU LibreDWG up to 0.14. Affected is the function bit_convert_TU of the file programs/dwggrep.c of the component Dwggrep Utility. This manipulation causes out-of-bounds read. The attack needs to be launched locally. The exploit has been made available to the public and could be used for attacks. Patch name: be996bf2178a40e98720f18c2414815d244413db. Applying a patch is the recommended action to fix this issue.,Deferred,2026-05-25,19.015223218877313,False,17.92,Low
CVE-2026-9501,2026-05-25 21:16:35.843000+00:00,3.3,LOW,Unknown,Unknown,A vulnerability was determined in GNU LibreDWG up to 0.14. The impacted element is the function decompress_R2004_section of the file src/decode.c of the component Dwgread Utility. Executing a manipulation can lead to reachable assertion. The attack is restricted to local execution. The exploit has been publicly disclosed and may be utilized. This patch is called e501cb9926c1e9a07a0d1cc997f3e69e9be801c9. A patch should be applied to remediate this issue.,Deferred,2026-05-25,19.056870325358798,False,17.89,Low
CVE-2026-9503,2026-05-25 21:16:36.150000+00:00,3.3,LOW,Unknown,Unknown,A security flaw has been discovered in GNU LibreDWG up to 0.14. This impacts the function dwg_next_entity of the file src/decode.c of the component DWG File Handler. The manipulation results in null pointer dereference. The attack must be initiated from a local position. The exploit has been released to the public and may be used for attacks. The patch is identified as 8f03865f37f5d4ffd616fef802acc980be54d300. Upgrading the affected component is advised.,Deferred,2026-05-25,19.056866772118056,False,17.89,Low
CVE-2026-9357,2026-05-24 06:16:37.400000+00:00,3.5,LOW,Unknown,Unknown,A vulnerability was found in vBulletin 6.x. This impacts an unknown function of the component Login. Performing a manipulation results in cross site scripting. It is possible to initiate the attack remotely. The exploit has been made public and could be used. VulDB is withholding an extended redistribution of exploit details to prevent simplified exploitation. The vendor was contacted early about this disclosure but did not respond in any way.,Deferred,2026-05-24,20.681852304525464,False,17.73,Low
CVE-2026-47715,2026-05-26 17:16:52.803000+00:00,3.1,LOW,Unknown,Unknown,"Bugsink is a self-hosted error tracking tool. Prior to 2.2.0, Bugsink issue event pages accept a direct event identifier from the URL and, in affected versions, look up that event without also requiring it to belong to the issue in the URL. This is a project-boundary authorization issue: a logged-in user with access to one project can view another project’s event data through an issue they are allowed to access. The affected views include the stacktrace, details, and breadcrumbs pages for an issue event. This vulnerability is fixed in 2.2.0.",Deferred,2026-05-26,18.223340695729167,False,17.48,Low
CVE-2026-47716,2026-05-26 17:16:52.957000+00:00,3.1,LOW,Unknown,Unknown,"Bugsink is a self-hosted error tracking tool. Prior to 2.2.0, In affected versions, the issue list view authorizes access through the project in the URL, but applies the requested bulk action to the submitted issue IDs without also requiring those issues to belong to that project. This vulnerability is fixed in 2.2.0.",Deferred,2026-05-26,18.223338913321758,False,17.48,Low
CVE-2026-10078,2026-05-29 11:16:16.663000+00:00,2.7,LOW,Unknown,Unknown,"A flaw was found in the Quay config-tool's GitLab OAuth validator. This vulnerability causes sensitive credentials, specifically client_id and client_secret, to be transmitted as plaintext in URL query parameters during POST requests to the GitLab endpoint. This insecure transmission can lead to the disclosure of these credentials in various system logs, such as server access logs, reverse proxy logs, and other monitoring systems. An attacker with access to these logs could potentially obtain these credentials, leading to unauthorized information disclosure.",Awaiting Analysis,2026-05-29,15.473758982766203,False,17.45,Low
CVE-2026-45076,2026-05-28 17:16:31.590000+00:00,2.7,LOW,Element,Synapse,"Synapse is an open source Matrix homeserver implementation. Prior to 1.152.1, in federated rooms, malicious homeservers can craft room events in such a way that prevents Synapse from providing full history to paginating clients. Clients could therefore fail to display room history. This vulnerability is fixed in 1.152.1.",Analyzed,2026-05-28,16.223586216562502,False,16.91,Low
CVE-2026-48851,2026-05-25 21:16:35.400000+00:00,3.1,LOW,Putty,Putty,PuTTY 0.77 before 0.84 uses a copy of the PuTTY icon as a trust indication for TELNET data but the trust status is not cleared between proxy authentication and the main session.,Analyzed,2026-05-25,19.056875452673612,False,16.89,Low
CVE-2026-10112,2026-05-30 08:16:16.180000+00:00,2.4,LOW,Unknown,Unknown,A vulnerability has been found in sambitraj STUDENT-MANAGEMENT-SYSTEM 1.0. Affected is an unknown function of the component Dashboard Page. The manipulation of the argument Name leads to cross site scripting. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The project was informed of the problem early through an issue report but has not responded yet.,Deferred,2026-05-30,14.598764573043981,False,16.57,Low
CVE-2026-9398,2026-05-24 21:16:32.923000+00:00,3.1,LOW,Unknown,Unknown,"A security vulnerability has been detected in Besen BS20 EV Charging Station up to 20260426. This affects an unknown part of the component BLE/WiFi. Such manipulation leads to authentication bypass by capture-replay. The attack must be carried out from within the local network. Attacks of this nature are highly complex. It is indicated that the exploitability is difficult. The original disclosure mentions, that ""[t]hese vulnerabilities have been reported to Besen and we have received their acknowlegement that they are reviewing this as of April 2026.""",Deferred,2026-05-24,20.05690412165509,False,16.17,Low
CVE-2026-9394,2026-05-24 20:16:43.837000+00:00,3.1,LOW,Unknown,Unknown,"A vulnerability was determined in Besen BS20 EV Charging Station up to 20260426. This impacts an unknown function of the component Bluetooth Low Energy Handler. Executing a manipulation can lead to weak password requirements. The attack needs to be done within the local network. This attack is characterized by high complexity. The exploitability is said to be difficult. The original disclosure mentions, that ""[t]hese vulnerabilities have been reported to Besen and we have received their acknowlegement that they are reviewing this as of April 2026.""",Deferred,2026-05-24,20.098444468877315,False,16.14,Low
CVE-2026-49318,2026-05-29 14:16:32.780000+00:00,2.4,LOW,Unknown,Unknown,"Incorrect behavior order in the Infotainment / Digital Round display of the Indian Motorcycle Scout Bobber + Tech 2025 model year allows an adjacent-network attacker to bypass the PIN entry screen. The Infotainment uses presence of Wireless Control Module (WCM) traffic during its boot window as a proxy for whether an immobilizer is fitted; if no WCM messages are observed, it skips the PIN entry screen and shows the normal user interface. An attacker who silences the WCM during the boot window — for example via a separately tracked CAN bus-off technique — can present a fully unlocked Infotainment despite the PIN never being entered. Specific timing and protocol details have been withheld pending vendor remediation.",Deferred,2026-05-29,15.348572443414351,False,16.04,Low
CVE-2026-49317,2026-05-29 14:16:32.630000+00:00,2.4,LOW,Unknown,Unknown,"Incorrect behavior order in the Infotainment / Digital Round display of the Indian Motorcycle Scout Bobber + Tech 2025 model year allows an adjacent-network attacker to bypass the PIN entry screen. The Infotainment uses presence of Wireless Control Module (WCM) traffic during its boot window as a proxy for whether an immobilizer is fitted; if no WCM messages are observed, it skips the PIN entry screen and shows the normal user interface. An attacker who silences the WCM during the boot window — for example via a separately tracked CAN bus-off technique — can present a fully unlocked Infotainment despite the PIN never being entered. Specific timing and protocol details have been withheld pending vendor remediation.",Deferred,2026-05-29,15.348574179525464,False,16.04,Low
CVE-2024-47272,2026-05-27 09:16:26.100000+00:00,2.7,LOW,Synology,Surveillance Station,Incorrect authorization vulnerability in IO Module functionality in Synology Surveillance Station before 9.2.2-11575 and 9.2.2-9575 allows remote authenticated users with administrator privileges to limited file write via unspecified vectors.,Analyzed,2026-05-27,17.5569830915625,False,15.96,Low
CVE-2024-47270,2026-05-27 09:16:25.867000+00:00,2.7,LOW,Synology,Surveillance Station,Improper preservation of permissions vulnerability in Archiving Push functionality in Synology Surveillance Station before 9.2.2-11575 and 9.2.2-9575 allows remote authenticated users with administrator privileges to limited file write via unspecified vectors.,Analyzed,2026-05-27,17.55698578832176,False,15.96,Low
CVE-2024-47267,2026-05-27 09:16:25.483000+00:00,2.7,LOW,Synology,Surveillance Station,Improper limitation of a pathname to a restricted directory ('Path Traversal') vulnerability in Archiving Pull functionality in Synology Surveillance Station before 9.2.2-11575 and 9.2.2-9575 allows remote authenticated users with administrator privileges to limited file write via unspecified vectors.,Analyzed,2026-05-27,17.556990232766204,False,15.96,Low
CVE-2026-11624,2026-06-13 10:16:17.700000+00:00,,UNKNOWN,Unknown,Unknown,"The Model Context Protocol has a security warning advising servers to validate the ""Origin"" header on all incoming connections to prevent DNS rebinding attacks. Prior to the v0.25.0 release, users had no way to validate the origin's host. In v0.25.0, a new ""--allowed-hosts"" flag was introduced alongside the existing ""--allowed-origins"" flag, enabling users to specify permitted hosts at server startup. Both flags default to ""*"", allowing users to implement strict access controls as needed without breaking existing setups. If either flag is set to ""*"", the server will output a startup warning about potential vulnerabilities. Documentation has also been updated to highlight these security considerations.",Received,2026-06-13,0.5154136471180556,False,14.63,Low
CVE-2026-9061,2026-06-13 07:16:14.370000+00:00,,UNKNOWN,Unknown,Unknown,"The Store Locator WordPress plugin before 1.6.9 does not sanitize and escape store logo metadata before storing it and outputting it on the Store Locator WordPress plugin before 1.6.9 admin page, allowing high-privileged users such as administrators to perform Stored Cross-Site Scripting attacks even when the `unfiltered_html` capability is disallowed (e.g. in a multisite network).",Received,2026-06-13,0.6404521887847222,False,14.54,Low
CVE-2026-9062,2026-06-13 07:16:14.757000+00:00,,UNKNOWN,Unknown,Unknown,"The Store Locator WordPress plugin before 1.6.9 does not validate a parameter before using it in a file path, allowing high-privileged users such as administrators to read arbitrary `.php` files from the server, including configuration files that contain database credentials and authentication keys.",Received,2026-06-13,0.6404477096180555,False,14.54,Low
CVE-2026-11769,2026-06-13 06:16:14.380000+00:00,,UNKNOWN,Unknown,Unknown,"We have released version 5.24.0 of the Grafana Operator. This patch includes a CRITICAL severity security fix for a path traversal/privilege escalation vulnerability in the Grafana Operator.



### Summary



The Grafana Operator supports loading dashboards & library panels using the jsonnet data templating language. The jsonnet expression is evaluated in the context of the operator manager pod.



### Impact



It is possible for a malicious user who can create Dashboard or LibraryPanel resources for a Grafana instance to obtain the Kubernetes service account token of the Grafana Operator manager.



### Affected versions



All Grafana Operator versions <= 5.23



### Solutions and mitigations



All installations should be upgraded as soon as possible.



As a workaround, the following ValidatingAdmissionPolicy prevent the creation or modification of jsonnet based resources:



apiVersion: admissionregistration.k8s.io/v1



kind: ValidatingAdmissionPolicy



metadata:

  name: ""prevent-jsonnet-dashboards""


spec:

  failurePolicy: Fail
  matchConstraints:
    resourceRules:
      - apiGroups: [""grafana.integreatly.org""]
        apiVersions: [""v1beta1""]
        operations: [""CREATE"", ""UPDATE""]
        resources: [""grafanadashboards"", ""grafanalibrarypanels""]
  validations:
    - expression: ""!has(object.spec.jsonnetLib)""


---



apiVersion: admissionregistration.k8s.io/v1



kind: ValidatingAdmissionPolicyBinding



metadata:

  name: ""prevent-jsonnet-dashboards-clusterwide""


spec:

  policyName: ""prevent-jsonnet-dashboards""
  validationActions: [Deny]


### Acknowledgement



We would like to thank Artem Cherezov for responsibly disclosing the vulnerability.",Received,2026-06-13,0.6821187397106482,False,14.51,Low
CVE-2026-54095,2026-06-12 22:16:56.300000+00:00,,UNKNOWN,Unknown,Unknown,Rejected reason: CVE ** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-2025-53826. Reason: This candidate is a duplicate of CVE-2025-53826. Notes: All CVE users should reference CVE-2025-53826 instead of this candidate,Rejected,2026-06-12,1.0149668878587963,False,14.28,Low
CVE-2026-54398,2026-06-12 22:16:56.370000+00:00,,UNKNOWN,Unknown,Unknown,"An authorization flaw in MISP’s object add/edit handling allowed an authenticated user with object editing permissions to assign a MISP object, or attributes contained within an object, to a sharing group that the user was not authorized to use or view. When editing objects, the sharing group validation was performed against the wrong request data structure after object fields had been merged to the top level, causing the check to be bypassed. In addition, attributes embedded in objects were not individually validated for authorized sharing group use.

An attacker could craft a request with distribution set to 4 and an arbitrary sharing_group_id, potentially disclosing the existence or name of otherwise non-visible sharing groups and improperly modifying the distribution metadata of objects or contained attributes.",Received,2026-06-12,1.0149660776736111,False,14.28,Low
CVE-2026-41157,2026-06-12 22:16:50.583000+00:00,,UNKNOWN,Unknown,Unknown,"A web page that contains unusual WebGPU content loaded into the GPU GLES render process and can trigger an out-of-bound write in the GPU user-space driver, leading to memory corruption and possible browser/GPU process crash.



The software computes a required memory size from untrusted input, but integer overflow can produce a value smaller than needed. Subsequent write operations may then occur past the intended memory boundary, corrupting adjacent memory and causing process instability or termination.",Received,2026-06-12,1.015033056840278,False,14.27,Low
CVE-2026-34195,2026-06-12 22:16:50.270000+00:00,,UNKNOWN,Unknown,Unknown,"Software installed and run as a non-privileged user may conduct intentional GPU sparse memory API calls to cause out of bounds write in the kernel.



The product incorrectly indexes internal state when performing sparse allocation remapping.",Received,2026-06-12,1.0150366795254628,False,14.27,Low
CVE-2020-2521,2026-06-12 22:16:46.213000+00:00,,UNKNOWN,Unknown,Unknown,Rejected reason: This candidate was issued in error.,Rejected,2026-06-12,1.0150836355439814,False,14.27,Low
CVE-2026-41158,2026-06-12 22:16:50.693000+00:00,,UNKNOWN,Unknown,Unknown,"Software installed and run as a non-privileged user may conduct GPU system calls to write to arbitrary freed physical pages.



Physical memory allocated and freed, without the deferred free mechanism can lead to those resources being used for read/write by the GPU after the kernel module has freed the resource.",Received,2026-06-12,1.0150317836921297,False,14.27,Low
CVE-2026-41155,2026-06-12 22:16:50.463000+00:00,,UNKNOWN,Unknown,Unknown,"An attacker could cooperatively pass data from one secure GPU process to another secure GPU process through shared secure memory allocations in the kernel module. Additionally, an attacker could disrupt the operation of another secure GPU process leading to image corruption / GPU hardware recovery.



Sharing secure memory allocations among various GPU secure processes allows an attacker to corrupt shared resource affecting other users.",Received,2026-06-12,1.0150344457291667,False,14.27,Low
CVE-2026-54394,2026-06-12 21:16:25.157000+00:00,,UNKNOWN,Unknown,Unknown,"MISP contains a path traversal vulnerability in OrganisationsController::getOrgLogo. The vulnerable code builds organisation logo file paths using organisation-controlled fields such as id, name, and uuid without ensuring that the resolved file remains inside the intended APP/files/img/orgs/ directory. An attacker able to influence an organisation field, for example the organisation name, could use path traversal sequences to cause MISP to return arbitrary readable .png or .svg files from outside the organisation logo directory. The issue is fixed by resolving candidate paths with realpath() and verifying that they remain under the expected base directory before serving the file.",Received,2026-06-12,1.0569940059143517,False,14.25,Low
CVE-2026-54396,2026-06-12 21:16:25.423000+00:00,,UNKNOWN,Unknown,Unknown,"An information disclosure vulnerability exists in the MISP AuthKey edit functionality. When a validation error occurs during an AuthKey edit request, the user dropdown was populated using the attacker-controlled AuthKey.user_id value from the submitted request data. An authenticated user with permission to edit an AuthKey could submit arbitrary user IDs and observe the returned dropdown data, allowing enumeration of user email addresses. The issue is fixed by deriving the dropdown user from the persisted AuthKey owner instead of the request body.",Received,2026-06-12,1.0569909272106481,False,14.25,Low
CVE-2026-54362,2026-06-12 21:16:24.843000+00:00,,UNKNOWN,Unknown,Unknown,"An incorrect visibility condition in the MISP event template builder allowed authenticated non-site-admin users to view galaxies that should not have been visible to their organisation. The custom access-control condition intended to restrict galaxies to those owned by the user’s organisation or distributed beyond it used a PHP comparison expression instead of a query condition. As a result, enabled galaxies, including organisation-only custom galaxies belonging to other organisations, could be exposed in the template builder galaxy list. This could disclose metadata about private galaxy definitions to unauthorised users.",Received,2026-06-12,1.0569976401736112,False,14.25,Low
CVE-2026-54393,2026-06-12 21:16:25+00:00,,UNKNOWN,Unknown,Unknown,"A stored cross-site scripting vulnerability exists in MISP when the Overmind theme is used. The setHomePage endpoint previously saved the user-controlled path value through setSettingInternal(), bypassing the normal setSetting() validation logic, including validate_homepage, which requires homepage paths to start with /. As a result, an authenticated user could store an arbitrary homepage value, including an XSS payload.

The stored value was later rendered in app/View/News/index.ctp as the href attribute of the “Continue to homepage” link without HTML escaping. This could allow execution of attacker-controlled JavaScript in the browser context of the affected MISP instance when the crafted homepage link is rendered and interacted with.

The issue is fixed by always persisting the homepage setting through setSetting(), ensuring validation and access checks are applied, and by HTML-escaping the homepage value before rendering it in the news view.",Received,2026-06-12,1.0569958230439815,False,14.25,Low
CVE-2026-54395,2026-06-12 21:16:25.293000+00:00,,UNKNOWN,Unknown,Unknown,"MISP contains a reflected cross-site scripting vulnerability in the UiBeta event index view. The urlparams value is inserted into an inline JavaScript handler using HTML escaping inside a single-quoted JavaScript string. Because browsers HTML-decode attribute values before JavaScript parsing, a crafted searcheventinfo value can restore encoded quote characters and break out of the JavaScript string. An attacker could craft a malicious URL that, when opened by a victim using the UiBeta event index, executes arbitrary JavaScript in the victim’s browser in the context of the MISP instance. The issue is fixed by encoding the value as a JavaScript string literal with json_encode() before applying HTML escaping at the attribute layer.",Received,2026-06-12,1.0569924318402777,False,14.25,Low
CVE-2026-54397,2026-06-12 21:16:25.557000+00:00,,UNKNOWN,Unknown,Unknown,"A vulnerability in MISP’s non-REST event editing path allowed an authenticated user with event edit permissions to manipulate the submitted form data and set an event’s sharing_group_id to a sharing group they were not authorized to use. When distribution was set to sharing group distribution, the non-REST save path accepted the submitted sharing_group_id without performing the same sharing group authorization check enforced by the REST edit path.

An attacker could exploit this by tampering with the event edit request and assigning an event to an undisclosed or unauthorized sharing group. This could result in unauthorized use of restricted sharing groups, disclosure of the sharing group name in event listings, and unintended modification of the event’s distribution metadata.

The issue is fixed by validating that the selected sharing group can be used by the current user when the sharing group is changed, and by clearing sharing_group_id when the event distribution is not set to sharing group distribution.",Received,2026-06-12,1.0569893762847222,False,14.25,Low
CVE-2026-9608,2026-05-27 02:16:35.247000+00:00,2.4,LOW,Unknown,Unknown,A vulnerability was determined in QianFox FoxCMS up to 1.2.6. The impacted element is an unknown function of the file /Tag/edit of the component Administrator Backend. Executing a manipulation can lead to cross site scripting. It is possible to launch the attack remotely. The exploit has been publicly disclosed and may be utilized. The project was informed of the problem early through an issue report but has not responded yet.,Deferred,2026-05-27,17.84854389017361,False,14.25,Low
CVE-2026-54057,2026-06-12 21:16:24.610000+00:00,,UNKNOWN,Unknown,Unknown,"Kitty is a cross-platform GPU based terminal. In versions prior to 0.47.3, kitty's OSC 21 (color-control) query reply reflects attacker-controlled bytes, including newlines, into the shell's input without sanitization. Version 0.47.3 fixes the issue.",Received,2026-06-12,1.0570003369328704,False,14.24,Low
CVE-2026-45014,2026-06-12 21:16:22.990000+00:00,,UNKNOWN,Unknown,Unknown,"ApostropheCMS is an open-source Node.js content management system. Versions up to and including 4.29.0 are vulnerable to stored cross-site scripting via unsanitized user display name in draft version tooltip. As of time of publication, no known patched versions are available.",Received,2026-06-12,1.0570190869328704,False,14.24,Low
